# index, TIC ID, TMag, separation (arcsec)
0, 251852984, 13.3547, 0.0
1, 609955869, 19.2187, 29.76
2, 609955868, 19.3312, 34.801
3, 251852982, 17.5395, 44.971
4, 251852981, 16.2379, 47.926
5, 609955867, 19.5558, 52.132
6, 609955861, 19.4975, 58.656
7, 251852977, 18.542, 89.752
8, 251852978, 16.7396, 96.127
9, 609955873, 18.5346, 99.869
10, 609955876, 20.8376, 104.028
11, 251852980, 16.6153, 105.536
12, 609955875, 20.583, 111.006
13, 251852983, 14.6133, 115.475
14, 251852988, 16.9308, 126.665
15, 251852976, 16.0395, 129.015
16, 609955859, 18.4967, 129.037
17, 609955860, 20.665, 132.5
18, 251852992, 16.1989, 138.641
19, 251852989, 18.0479, 145.444
20, 251852995, 17.3154, 151.835
21, 251852990, 19.3959, 156.251
22, 251852993, 15.4599, 162.379
23, 251852998, 18.3595, 168.3
24, 251852987, 16.593, 169.367
25, 609955879, 20.1776, 172.381
26, 609955874, 18.4182, 176.507
27, 251852991, 18.0393, 181.842
28, 251852979, 16.6862, 181.961
29, 251852997, 16.3423, 184.214
30, 609955865, 20.6019, 186.733
31, 251852972, 18.6237, 186.72
32, 514007737, 18.6911, 187.258
33, 609955871, 19.9456, 188.725
34, 609955877, 19.9946, 191.792
35, 609955858, 20.3455, 193.662
36, 609955870, 20.1549, 206.984
37, 251852996, 18.8273, 209.646
38, 251852974, 18.688, 211.541
39, 609955878, 20.0195, 217.717
40, 251853748, 17.4347, 217.446
41, 609955857, 20.4659, 219.611
42, 609955880, 20.3018, 224.437
43, 251852971, 14.502, 228.476
44, 609955881, 20.7904, 236.945
45, 609955832, 18.899, 237.944
46, 251852975, 17.5848, 239.672
47, 609955866, 20.447, 239.247
48, 609955971, 19.6161, 244.517
49, 609955973, 20.1796, 249.603
50, 251852969, 13.3124, 249.644
51, 251852970, 14.3217, 251.007
52, 251852986, 17.438, 252.326
53, 609955872, 19.7906, 258.348
54, 251852985, 16.523, 259.914
55, 251852994, 17.6098, 264.626
56, 609955970, 18.625, 266.661
57, 251853751, 18.2494, 270.602
58, 251853737, 18.277, 271.392
59, 251853735, 8.8051, 273.443
60, 251853000, 16.9003, 274.262
61, 251851595, 17.8393, 280.356
62, 251852973, 16.0903, 286.107
63, 251851602, 7.2865, 285.501
64, 251853002, 15.7849, 288.781
65, 251851609, 17.8869, 288.973
66, 609955856, 18.3245, 292.55
67, 251852999, 15.4124, 293.013
68, 609955969, 19.2447, 292.653
69, 609955972, 18.9389, 293.477
70, 251853003, 16.9835, 295.746
