# index, TIC ID, TMag, separation (arcsec)
0, 158002130, 10.112, 0.0
1, 158002133, 14.1878, 12.963
2, 158002134, 14.2774, 29.6
3, 158002129, 14.8704, 32.65
4, 158002135, 18.2779, 39.303
5, 1001640136, 17.8058, 42.399
6, 1001640142, 19.7873, 44.651
7, 1001640139, 19.2138, 48.438
8, 158002131, 14.749, 57.134
9, 1001640135, 17.9478, 80.025
10, 1001640147, 16.6461, 83.516
11, 158002128, 17.2021, 80.857
12, 1001640140, 19.6674, 92.292
13, 158000966, 15.7255, 94.092
14, 1001640148, 20.5897, 99.674
15, 158002132, 10.2331, 97.585
16, 1001640141, 18.711, 100.435
17, 1001640149, 19.7704, 104.623
18, 1001640134, 18.3604, 103.399
19, 158000972, 12.7601, 113.98
20, 1001640150, 19.5122, 121.48
21, 1001640137, 17.3973, 124.091
22, 158000975, 17.3741, 126.42
23, 158002136, 16.4226, 124.452
24, 1001640133, 20.5859, 145.045
25, 1001640143, 20.6469, 149.45
26, 1001640146, 19.7837, 151.801
27, 158000971, 16.738, 154.907
28, 1001640156, 19.1589, 159.303
29, 1001640138, 18.4516, 165.085
30, 1001640152, 20.5094, 165.362
31, 1001640151, 18.7407, 168.01
32, 1001640155, 20.7439, 183.372
33, 158002140, 16.2985, 184.775
34, 1001640153, 18.7088, 187.621
35, 158000965, 17.1491, 185.51
36, 158000973, 13.3694, 191.389
37, 1001640115, 20.1659, 197.671
38, 1001640154, 20.6688, 200.914
39, 1001640157, 19.885, 202.871
40, 158002137, 10.5174, 200.157
41, 1001640144, 18.0585, 204.969
42, 1001640128, 20.7469, 209.46
43, 158002139, 17.3264, 208.253
44, 1001640145, 17.6032, 215.859
45, 158000963, 14.9256, 216.227
46, 158000964, 16.972, 218.454
47, 158000962, 15.1873, 223.203
48, 1001640164, 18.495, 229.233
49, 158002138, 18.5016, 227.899
50, 1001640117, 18.5204, 231.729
51, 1001640163, 19.8604, 235.606
52, 158000977, 11.2082, 236.243
53, 158000976, 14.4101, 236.296
54, 158000981, 18.0306, 239.118
55, 1001640161, 19.5204, 240.847
56, 1001640158, 19.2299, 241.735
57, 157999856, 10.615, 240.584
58, 158000978, 17.5294, 244.793
59, 1001640557, 17.9687, 242.755
60, 158000967, 9.9542, 244.631
61, 158000980, 17.1914, 258.307
62, 1001640168, 19.2507, 259.089
63, 1001640558, 19.7357, 258.352
64, 158000979, 15.7209, 262.974
65, 1001640160, 19.3576, 268.651
66, 1001640129, 19.141, 268.666
67, 158000968, 16.8793, 272.168
68, 158000983, 10.7896, 273.841
69, 1001640165, 18.6718, 279.639
70, 1001640132, 18.0553, 282.864
71, 158000970, 13.5672, 283.425
72, 158000982, 16.0262, 285.818
73, 1001640167, 20.1872, 287.009
74, 1001640116, 19.9489, 288.95
75, 1001640162, 18.1226, 297.425
76, 1001640559, 19.0817, 295.577
77, 158002141, 16.207, 295.016
