# index, TIC ID, TMag, separation (arcsec)
0, 192790476, 9.3951, 0.0
1, 192790481, 14.0087, 18.165
2, 734967866, 20.3842, 27.64
3, 734967868, 19.8672, 29.404
4, 734967863, 19.7792, 31.177
5, 734967865, 19.0004, 36.689
6, 734967864, 19.8976, 40.122
7, 734967867, 20.1643, 41.336
8, 192790482, 14.1692, 50.033
9, 192790483, 12.2062, 51.485
10, 192790475, 12.5891, 68.052
11, 192798105, 17.83, 66.259
12, 192790473, 8.3449, 72.405
13, 734967808, 19.7719, 71.862
14, 734967872, 20.5959, 75.687
15, 192798086, 17.7132, 80.993
16, 192790471, 16.968, 87.324
17, 192790485, 18.474, 89.912
18, 192790466, 18.4853, 92.872
19, 734967807, 19.7087, 92.654
20, 734967809, 20.1076, 94.275
21, 734967862, 19.5946, 98.097
22, 734967870, 19.1467, 98.19
23, 192790465, 17.4508, 102.663
24, 734967810, 20.6037, 104.638
25, 734967874, 18.0579, 106.661
26, 192790478, 17.2191, 109.78
27, 192798089, 17.6199, 107.79
28, 734967871, 19.6832, 112.548
29, 734967806, 18.822, 111.679
30, 734967856, 17.9203, 120.888
31, 734967876, 18.8087, 126.471
32, 734967875, 20.0814, 126.414
33, 734967869, 18.6526, 129.676
34, 192790462, 12.9915, 132.311
35, 192790479, 16.0564, 137.877
36, 192790464, 15.4805, 137.951
37, 734967860, 17.888, 138.635
38, 192798120, 14.6855, 138.285
39, 734967854, 18.7539, 141.031
40, 734967879, 19.1617, 142.958
41, 734967855, 20.0427, 145.515
42, 192790463, 18.0063, 144.857
43, 192790492, 16.0669, 151.501
44, 192798103, 16.311, 151.065
45, 192790490, 16.9226, 160.313
46, 734967873, 17.353, 161.525
47, 734967861, 20.6087, 166.468
48, 735002859, 19.3067, 165.079
49, 734967805, 19.4385, 165.964
50, 734967877, 17.9143, 166.916
51, 735002932, 19.4805, 170.199
52, 734967859, 20.2612, 172.903
53, 192798072, 18.19, 173.503
54, 735002862, 19.8036, 173.254
55, 192790495, 15.3605, 176.596
56, 192798111, 15.6032, 174.306
57, 734967878, 20.2456, 176.84
58, 192798082, 19.0661, 176.948
59, 192790459, 16.486, 179.457
60, 734967892, 19.7871, 182.341
61, 734967852, 20.202, 183.943
62, 734967880, 19.2058, 184.988
63, 735002863, 20.0137, 183.532
64, 735002930, 19.2436, 184.517
65, 735002860, 19.0926, 184.362
66, 192798113, 16.7351, 184.629
67, 192790458, 18.474, 187.142
68, 192790469, 17.4168, 189.165
69, 192798077, 17.5255, 187.443
70, 734967853, 19.2986, 190.232
71, 734967884, 20.5827, 190.748
72, 734967797, 20.7853, 196.592
73, 192798065, 19.1225, 197.14
74, 192798132, 18.8858, 198.051
75, 735002861, 19.7882, 198.057
76, 734967802, 20.1744, 202.513
77, 734967801, 18.7037, 202.916
78, 192798116, 15.6579, 201.975
79, 734967800, 18.7388, 203.45
80, 734967891, 20.626, 207.115
81, 192798127, 18.0142, 206.159
82, 192798123, 14.6555, 206.57
83, 735002931, 18.1915, 207.462
84, 192798109, 15.5526, 212.083
85, 192790497, 17.9155, 217.945
86, 734967897, 18.147, 217.898
87, 735002851, 20.342, 217.926
88, 734967798, 19.2699, 221.072
89, 734967894, 19.0207, 225.577
90, 734967895, 18.7627, 225.795
91, 734967898, 19.3368, 227.775
92, 734967799, 20.2073, 227.029
93, 192798110, 19.2629, 226.495
94, 192790456, 15.7736, 229.472
95, 734967803, 19.5076, 229.771
96, 734967858, 20.6306, 237.519
97, 734967795, 19.5254, 236.184
98, 192790499, 17.1909, 236.756
99, 735002866, 20.2317, 236.38
100, 192798091, 14.5042, 237.462
101, 734967796, 20.19, 239.627
102, 192790461, 17.3973, 242.495
103, 734967804, 20.683, 241.265
104, 192790467, 17.5195, 248.956
105, 192790493, 17.8658, 248.83
106, 734967851, 20.0621, 250.43
107, 734967893, 19.6253, 250.659
108, 734967850, 18.1517, 252.478
109, 735002856, 19.5638, 250.341
110, 192790468, 15.5814, 254.353
111, 192790454, 16.2637, 253.857
112, 734967786, 20.3872, 253.242
113, 734967896, 20.5887, 255.762
114, 192798134, 15.6678, 257.597
115, 735002936, 19.3498, 257.941
116, 192790477, 16.4537, 262.135
117, 735002867, 20.5133, 259.697
118, 192790489, 18.1406, 263.275
119, 192798063, 15.2483, 260.825
120, 192790487, 16.0122, 264.202
121, 192790484, 11.3522, 267.775
122, 734967857, 19.5646, 271.979
123, 734967899, 18.9474, 271.859
124, 735002852, 19.0192, 269.483
125, 192790486, 16.1595, 274.399
126, 735002865, 20.6276, 271.915
127, 735002833, 19.2423, 272.527
128, 735002854, 19.5268, 272.305
129, 192798084, 17.9522, 274.493
130, 192798080, 18.153, 275.022
131, 735002955, 18.9287, 277.727
132, 734967882, 19.6865, 280.307
133, 192798108, 16.5943, 276.653
134, 734967883, 20.1265, 281.482
135, 192790452, 19.296, 280.063
136, 735002853, 19.0277, 278.883
137, 734967792, 19.357, 282.181
138, 192798139, 15.7822, 280.799
139, 734967901, 19.7632, 284.101
140, 735002937, 19.2663, 283.61
141, 735002864, 19.7731, 283.347
142, 735002835, 19.0475, 283.874
143, 735002834, 20.304, 284.104
144, 192798141, 12.1842, 285.025
145, 735002938, 18.6336, 286.947
146, 734967881, 17.6607, 290.738
147, 734967835, 17.7026, 291.147
148, 192790470, 17.1477, 294.967
149, 734967791, 19.2903, 293.572
150, 735002939, 19.4735, 293.643
151, 192798062, 17.822, 293.856
152, 735002858, 19.3083, 293.995
153, 734967790, 18.7911, 296.506
