# index, TIC ID, TMag, separation (arcsec)
0, 192790476, 9.3951, 0.0
1, 192790481, 14.0087, 18.224
2, 734967866, 20.3842, 27.628
3, 734967868, 19.8672, 29.445
4, 734967863, 19.7792, 31.251
5, 734967865, 19.0004, 36.593
6, 734967864, 19.8976, 39.959
7, 734967867, 20.1643, 41.515
8, 192790482, 14.1692, 49.971
9, 192790483, 12.2062, 51.458
10, 192790475, 12.5891, 67.899
11, 192798105, 17.83, 66.415
12, 192790473, 8.3449, 72.404
13, 734967808, 19.7719, 72.016
14, 734967872, 20.5959, 75.643
15, 192798086, 17.7132, 81.071
16, 192790471, 16.968, 87.181
17, 192790485, 18.474, 90.029
18, 192790466, 18.4853, 92.716
19, 734967807, 19.7087, 92.768
20, 734967809, 20.1076, 94.447
21, 734967862, 19.5946, 98.029
22, 734967870, 19.1467, 98.339
23, 192790465, 17.4508, 102.569
24, 734967810, 20.6037, 104.811
25, 734967874, 18.0579, 106.686
26, 192790478, 17.2191, 109.609
27, 192798089, 17.6199, 107.939
28, 734967871, 19.6832, 112.398
29, 734967806, 18.822, 111.794
30, 734967856, 17.9203, 120.735
31, 734967876, 18.8087, 126.491
32, 734967875, 20.0814, 126.444
33, 734967869, 18.6526, 129.738
34, 192790462, 12.9915, 132.366
35, 192790479, 16.0564, 137.705
36, 192790464, 15.4805, 137.838
37, 734967860, 17.888, 138.473
38, 192798120, 14.6855, 138.372
39, 734967854, 18.7539, 140.95
40, 734967879, 19.1617, 142.926
41, 734967855, 20.0427, 145.364
42, 192790463, 18.0063, 144.81
43, 192790492, 16.0669, 151.441
44, 192798103, 16.311, 151.232
45, 192790490, 16.9226, 160.196
46, 734967873, 17.353, 161.453
47, 734967861, 20.6087, 166.315
48, 735002859, 19.3067, 165.238
49, 734967805, 19.4385, 166.091
50, 734967877, 17.9143, 166.972
51, 735002932, 19.4805, 170.269
52, 734967859, 20.2612, 172.734
53, 192798072, 18.19, 173.517
54, 735002862, 19.8036, 173.41
55, 192790495, 15.3605, 176.52
56, 192798111, 15.6032, 174.458
57, 734967878, 20.2456, 176.858
58, 192798082, 19.0661, 177.061
59, 192790459, 16.486, 179.44
60, 734967892, 19.7871, 182.25
61, 734967852, 20.202, 183.84
62, 734967880, 19.2058, 184.983
63, 735002863, 20.0137, 183.691
64, 735002930, 19.2436, 184.631
65, 735002860, 19.0926, 184.531
66, 192798113, 16.7351, 184.784
67, 192790458, 18.474, 187.166
68, 192790469, 17.4168, 189.003
69, 192798077, 17.5255, 187.539
70, 734967853, 19.2986, 190.129
71, 734967884, 20.5827, 190.594
72, 734967797, 20.7853, 196.587
73, 192798065, 19.1225, 197.153
74, 192798132, 18.8858, 198.129
75, 735002861, 19.7882, 198.227
76, 734967802, 20.1744, 202.572
77, 734967801, 18.7037, 202.94
78, 192798116, 15.6579, 202.12
79, 734967800, 18.7388, 203.519
80, 734967891, 20.626, 206.989
81, 192798127, 18.0142, 206.276
82, 192798123, 14.6555, 206.723
83, 735002931, 18.1915, 207.594
84, 192798109, 15.5526, 212.247
85, 192790497, 17.9155, 217.878
86, 734967897, 18.147, 217.849
87, 735002851, 20.342, 218.089
88, 734967798, 19.2699, 220.981
89, 734967894, 19.0207, 225.472
90, 734967895, 18.7627, 225.715
91, 734967898, 19.3368, 227.758
92, 734967799, 20.2073, 227.106
93, 192798110, 19.2629, 226.666
94, 192790456, 15.7736, 229.44
95, 734967803, 19.5076, 229.875
96, 734967858, 20.6306, 237.353
97, 734967795, 19.5254, 236.152
98, 192790499, 17.1909, 236.679
99, 735002866, 20.2317, 236.541
100, 192798091, 14.5042, 237.622
101, 734967796, 20.19, 239.603
102, 192790461, 17.3973, 242.407
103, 734967804, 20.683, 241.352
104, 192790467, 17.5195, 248.783
105, 192790493, 17.8658, 248.684
106, 734967851, 20.0621, 250.307
107, 734967893, 19.6253, 250.544
108, 734967850, 18.1517, 252.357
109, 735002856, 19.5638, 250.51
110, 192790468, 15.5814, 254.201
111, 192790454, 16.2637, 253.792
112, 734967786, 20.3872, 253.347
113, 734967896, 20.5887, 255.671
114, 192798134, 15.6678, 257.676
115, 735002936, 19.3498, 258.02
116, 192790477, 16.4537, 261.979
117, 735002867, 20.5133, 259.848
118, 192790489, 18.1406, 263.115
119, 192798063, 15.2483, 260.937
120, 192790487, 16.0122, 264.011
121, 192790484, 11.3522, 267.598
122, 734967857, 19.5646, 271.834
123, 734967899, 18.9474, 271.795
124, 735002852, 19.0192, 269.65
125, 192790486, 16.1595, 274.234
126, 735002865, 20.6276, 272.083
127, 735002833, 19.2423, 272.66
128, 735002854, 19.5268, 272.492
129, 192798084, 17.9522, 274.633
130, 192798080, 18.153, 275.167
131, 735002955, 18.9287, 277.747
132, 734967882, 19.6865, 280.14
133, 192798108, 16.5943, 276.822
134, 734967883, 20.1265, 281.325
135, 192790452, 19.296, 280.093
136, 735002853, 19.0277, 279.048
137, 734967792, 19.357, 282.17
138, 192798139, 15.7822, 280.926
139, 734967901, 19.7632, 283.987
140, 735002937, 19.2663, 283.68
141, 735002864, 19.7731, 283.508
142, 735002835, 19.0475, 284.033
143, 735002834, 20.304, 284.265
144, 192798141, 12.1842, 285.12
145, 735002938, 18.6336, 286.982
146, 734967881, 17.6607, 290.558
147, 734967835, 17.7026, 290.991
148, 192790470, 17.1477, 294.796
149, 734967791, 19.2903, 293.559
150, 735002939, 19.4735, 293.668
151, 192798062, 17.822, 293.948
152, 735002858, 19.3083, 294.162
153, 734967790, 18.7911, 296.525
