# index, TIC ID, TMag, separation (arcsec)
0, 148914726, 10.1313, 0.0
1, 148914728, 16.9216, 30.414
2, 950685863, 20.367, 36.761
3, 950685865, 20.689, 40.051
4, 950685608, 20.8888, 44.643
5, 148914724, 12.6933, 45.567
6, 950685609, 17.9478, 63.93
7, 148914727, 17.0561, 73.826
8, 148914723, 18.2591, 91.277
9, 950685855, 19.9747, 97.265
10, 950685611, 19.6981, 99.865
11, 950685864, 20.6816, 104.293
12, 148914722, 13.7799, 115.442
13, 148914729, 17.7038, 143.002
14, 148914721, 16.0801, 145.473
15, 148914732, 18.0598, 147.373
16, 148914731, 17.7574, 149.142
17, 950685856, 19.0232, 149.287
18, 950685610, 19.1418, 152.344
19, 148914725, 12.4477, 158.043
20, 950685866, 18.4916, 160.204
21, 950685853, 18.8382, 168.0
22, 950685852, 19.3141, 169.301
23, 148913181, 13.3728, 171.319
24, 950685854, 19.367, 173.345
25, 148914717, 15.609, 179.479
26, 148914730, 14.0071, 181.546
27, 950685851, 20.8273, 182.705
28, 148914719, 17.1096, 181.948
29, 148914736, 17.113, 185.892
30, 148914720, 17.799, 190.281
31, 950685869, 17.3293, 196.559
32, 950685612, 18.6373, 197.762
33, 148913177, 17.4749, 199.172
34, 950685861, 18.6344, 200.31
35, 950685605, 18.6953, 201.006
36, 950685859, 19.8651, 204.517
37, 950685857, 18.6531, 209.887
38, 950685867, 19.0504, 210.485
39, 950685850, 19.8801, 213.956
40, 148914737, 17.4738, 214.067
41, 148914733, 16.3882, 216.795
42, 950685604, 19.7761, 218.214
43, 950685868, 19.9183, 221.387
44, 148914735, 13.6797, 224.326
45, 950685860, 20.0406, 225.346
46, 950685600, 20.6127, 232.618
47, 950685645, 19.1082, 239.095
48, 950685607, 18.8436, 239.859
49, 950685606, 18.4218, 241.609
50, 950685870, 19.6015, 246.651
51, 148914738, 15.8333, 247.147
52, 148913192, 16.8768, 248.003
53, 148913182, 14.2681, 252.831
54, 148914715, 17.2208, 252.39
55, 950685871, 17.977, 252.393
56, 950685862, 19.9316, 264.738
57, 148914716, 17.756, 266.237
58, 148914718, 16.8391, 266.638
59, 950685640, 19.9446, 269.538
60, 950685642, 20.1902, 272.699
61, 950685849, 18.9304, 272.509
62, 148914714, 17.1843, 273.801
63, 148914739, 12.7455, 275.909
64, 148913175, 15.9513, 277.12
65, 950685858, 19.3669, 279.017
66, 950685636, 20.6502, 283.59
67, 148914734, 18.4292, 288.275
68, 148913173, 16.6502, 290.428
69, 950685603, 19.628, 293.123
70, 950685895, 18.4525, 294.145
71, 355937754, 16.7099, 295.033
72, 148914743, 15.7519, 296.632
73, 148914741, 13.6601, 297.016
