0.000000,0.000000
0.010000,0.000000
0.020000,0.000000
0.030000,0.318668
0.040000,1.086137
0.050000,1.853605
0.060000,2.621074
0.070000,3.388543
0.080000,4.156011
0.090000,4.923480
0.100000,5.690949
0.110000,5.697623
0.120000,5.703484
0.130000,5.709074
0.140000,5.714936
0.150000,5.721610
0.160000,5.729640
0.170000,5.739567
0.180000,5.751908
0.190000,5.766596
0.200000,5.782979
0.210000,5.800378
0.220000,5.818118
0.230000,5.835518
0.240000,5.851860
0.250000,5.866383
0.260000,5.878326
0.270000,5.886926
0.280000,5.891458
0.290000,5.891995
0.300000,5.889412
0.310000,5.884618
0.320000,5.878522
0.330000,5.872036
0.340000,5.866112
0.350000,5.861744
0.360000,5.859929
0.370000,5.861662
0.380000,5.867885
0.390000,5.878294
0.400000,5.891338
0.410000,5.905414
0.420000,5.918915
0.430000,5.930292
0.440000,5.939212
0.450000,5.946560
0.460000,5.953276
0.470000,5.960300
0.480000,5.968547
0.490000,5.978381
0.500000,5.989614
0.510000,6.002037
0.520000,6.015437
0.530000,6.029591
0.540000,6.043959
0.550000,6.057689
0.560000,6.069915
0.570000,6.079772
0.580000,6.086441
0.590000,6.090249
0.600000,6.092659
0.610000,6.095186
0.620000,6.099344
0.630000,6.106591
0.640000,6.117088
0.650000,6.129700
0.660000,6.143234
0.670000,6.156500
0.680000,6.168329
0.690000,6.178101
0.700000,6.185744
0.710000,6.191209
0.720000,6.194449
0.730000,6.195436
0.740000,6.194600
0.750000,6.192830
0.760000,6.191037
0.770000,6.190131
0.780000,6.190995
0.790000,6.193928
0.800000,6.198641
0.810000,6.204818
0.820000,6.212145
0.830000,6.220312
0.840000,6.229088
0.850000,6.238326
0.860000,6.247879
0.870000,6.257605
0.880000,6.267343
0.890000,6.276635
0.900000,6.284717
0.910000,6.290815
0.920000,6.294153
0.930000,6.293995
0.940000,6.290507
0.950000,6.284759
0.960000,6.277860
0.970000,6.270919
0.980000,6.265024
0.990000,6.260795
1.000000,6.258380
1.010000,6.257910
1.020000,6.259513
1.030000,6.263300
1.040000,6.268975
1.050000,6.275832
1.060000,6.283148
1.070000,6.290200
1.080000,6.296304
1.090000,6.301676
1.100000,6.307435
1.110000,6.314735
1.120000,6.324735
1.130000,6.338539
1.140000,6.356060
1.150000,6.376019
1.160000,6.397087
1.170000,6.417933
