# index, TIC ID, TMag, separation (arcsec)
0, 428699140, 11.7662, 0.0
1, 951993914, 19.782, 11.503
2, 428699131, 14.987, 20.607
3, 951993916, 19.6406, 39.03
4, 951993915, 19.08, 49.696
5, 428699130, 18.7269, 59.626
6, 428699129, 15.3474, 65.233
7, 428699135, 16.4535, 69.826
8, 951993917, 18.594, 70.35
9, 951993251, 17.952, 73.942
10, 951993918, 20.4165, 78.116
11, 951993851, 19.2896, 80.274
12, 428699127, 17.1191, 83.346
13, 428699124, 17.8039, 82.658
14, 428699144, 15.8067, 84.933
15, 428699126, 11.6371, 87.044
16, 428699139, 15.9335, 90.076
17, 951993849, 19.4648, 100.212
18, 951993919, 19.6693, 101.371
19, 951993853, 20.1214, 103.433
20, 428699128, 16.983, 99.64
21, 951993850, 20.214, 107.033
22, 428699142, 11.934, 104.597
23, 428699141, 17.628, 112.593
24, 951993848, 19.487, 114.076
25, 951993920, 19.2997, 115.992
26, 428699125, 17.8924, 116.312
27, 951993342, 19.4584, 114.361
28, 428699120, 18.6249, 117.79
29, 522620884, 19.3306, 119.08
30, 951993336, 20.176, 117.53
31, 951993337, 20.9232, 117.883
32, 951993250, 19.953, 125.737
33, 428699122, 15.1977, 130.511
34, 428699153, 16.6306, 132.803
35, 951993847, 19.3704, 134.969
36, 428699138, 15.293, 136.4
37, 428699151, 16.902, 134.528
38, 428699137, 14.7797, 137.577
39, 951993341, 18.8616, 140.507
40, 951993332, 19.5805, 147.053
41, 428699156, 17.8504, 152.998
42, 428699121, 11.8898, 151.437
43, 428699914, 15.8808, 159.572
44, 951993335, 20.4749, 157.848
45, 428699123, 15.208, 163.176
46, 951993852, 18.7211, 165.69
47, 428699157, 17.3796, 165.32
48, 522620885, 18.6263, 162.614
49, 428699150, 18.2573, 162.915
50, 951993922, 20.0319, 164.743
51, 951993921, 20.064, 164.722
52, 428699149, 17.0839, 169.27
53, 951993923, 20.0091, 172.525
54, 951993844, 18.6979, 173.017
55, 428699113, 17.9307, 173.856
56, 951993845, 19.0637, 175.495
57, 951993863, 19.9133, 180.752
58, 951993364, 20.6294, 176.668
59, 428699118, 17.7166, 177.267
60, 428699161, 13.872, 181.827
61, 428699117, 17.247, 179.572
62, 951993334, 20.9776, 184.305
63, 428699155, 16.7564, 189.37
64, 428699152, 17.416, 186.192
65, 428699160, 16.9818, 190.029
66, 428699114, 12.5045, 191.429
67, 428699918, 16.9241, 198.797
68, 428699146, 18.7043, 195.66
69, 428699162, 16.6593, 199.189
70, 951993333, 20.4897, 196.949
71, 951993925, 20.3305, 206.503
72, 428699158, 15.183, 207.851
73, 951993924, 18.4778, 208.68
74, 428699909, 17.1608, 211.174
75, 428699164, 14.5513, 210.597
76, 428699112, 17.2832, 212.155
77, 951993343, 18.1116, 211.645
78, 951993842, 20.0973, 216.529
79, 428699143, 15.6509, 213.139
80, 428699911, 18.0816, 219.434
81, 428699110, 15.188, 219.515
82, 951993930, 20.0582, 221.795
83, 428699108, 17.3685, 223.528
84, 428699106, 14.3086, 223.661
85, 428699906, 16.8517, 226.091
86, 951993931, 19.2512, 226.21
87, 428699107, 17.6363, 223.963
88, 428699904, 18.4727, 230.424
89, 951993249, 18.7664, 226.902
90, 428699109, 17.7707, 227.501
91, 428699104, 16.3232, 229.902
92, 951993939, 20.0519, 229.371
93, 951993841, 18.7045, 232.35
94, 428699147, 16.0025, 228.987
95, 428699132, 16.259, 230.052
96, 951993361, 18.0696, 230.927
97, 951993840, 18.3218, 235.373
98, 428699133, 16.505, 231.478
99, 951993246, 18.6268, 235.599
100, 428699163, 15.5684, 238.154
101, 428699134, 16.262, 233.515
102, 428699159, 15.4058, 236.273
103, 428699165, 17.471, 236.788
104, 428699136, 16.935, 235.49
105, 951993340, 20.1141, 235.648
106, 428699105, 18.8508, 240.408
107, 428699167, 16.8389, 239.764
108, 951993843, 20.5808, 243.55
109, 951993339, 19.551, 239.747
110, 428699116, 14.8131, 240.174
111, 951993926, 17.8632, 248.976
112, 951993846, 18.4215, 249.777
113, 951993855, 18.4599, 250.255
114, 428699145, 14.6111, 245.782
115, 951993338, 19.0496, 247.963
116, 951993247, 20.5759, 251.798
117, 951993248, 19.9776, 250.208
118, 951993861, 17.527, 255.536
119, 951993862, 20.5132, 257.287
120, 951993860, 18.3468, 259.414
121, 428699919, 17.9728, 260.219
122, 951993243, 20.6593, 256.641
123, 951993245, 19.9539, 260.289
124, 951993231, 18.4329, 260.579
125, 951993864, 17.8804, 263.413
126, 428699932, 16.8666, 262.736
127, 428699103, 16.8615, 260.353
128, 428699148, 16.951, 260.351
129, 951993321, 17.9644, 265.708
130, 428699921, 15.7144, 275.899
131, 428699890, 16.596, 275.581
132, 428699099, 15.4286, 273.353
133, 951993856, 20.207, 278.665
134, 951993241, 20.062, 276.525
135, 428699154, 15.5613, 277.121
136, 428699895, 15.8141, 285.797
137, 428699169, 17.6873, 284.278
138, 951993940, 20.305, 283.495
139, 428699166, 17.534, 284.416
140, 428699111, 18.9311, 284.988
141, 951993329, 20.5608, 284.179
142, 428699171, 15.3568, 288.821
143, 428699102, 15.353, 288.687
144, 428699098, 15.1978, 288.143
145, 951993927, 19.6538, 291.263
146, 951993951, 19.4203, 289.502
147, 428699172, 16.3271, 290.817
148, 951993365, 19.3569, 287.988
149, 951993823, 19.8554, 293.828
150, 951993865, 20.0842, 294.23
151, 428699119, 17.309, 292.18
152, 951993941, 20.1745, 294.709
153, 428699101, 16.2751, 297.036
