# index, TIC ID, TMag, separation (arcsec)
0, 160390955, 12.0729, 0.0
1, 2004604110, 20.4095, 3.823
2, 2004604111, 17.8959, 5.717
3, 2004604113, 19.5076, 11.861
4, 2004604114, 19.6809, 15.48
5, 2004604109, 18.0857, 16.229
6, 160390947, 16.1663, 16.088
7, 160385514, 12.2899, 19.796
8, 160385499, 14.9959, 20.022
9, 160390941, 14.7165, 20.002
10, 2004604108, 18.54, 20.837
11, 2004604112, 20.1157, 21.089
12, 2004604119, 20.5999, 24.613
13, 160385497, 17.2497, 26.521
14, 160390966, 17.4882, 29.731
15, 160390972, 17.1662, 30.162
16, 160390968, 15.2525, 33.23
17, 160385530, 17.0476, 34.112
18, 2004604122, 20.6801, 38.305
19, 2004603153, 20.0966, 40.496
20, 160385492, 14.451, 41.624
21, 160385493, 16.937, 41.993
22, 2004603152, 20.6654, 43.969
23, 2004604115, 19.2594, 43.695
24, 160385507, 17.873, 44.392
25, 160390929, 17.8423, 45.652
26, 2004603151, 19.22, 47.275
27, 160390938, 18.3224, 49.209
28, 2004603149, 17.8628, 50.29
29, 2004604120, 19.504, 50.281
30, 160385504, 16.9908, 50.995
31, 2004603163, 19.3343, 51.411
32, 160390990, 14.6042, 50.385
33, 160390981, 19.1837, 50.875
34, 160385495, 18.0002, 53.51
35, 2004604116, 18.9965, 52.911
36, 160390957, 15.9799, 53.244
37, 160385524, 13.7992, 54.659
38, 160385482, 17.0594, 54.322
39, 2004603150, 19.8876, 56.54
40, 160385535, 16.0682, 58.309
41, 2004603166, 18.7338, 60.057
42, 2004603148, 19.0815, 60.078
43, 2004603976, 20.824, 59.695
44, 2004603967, 19.4634, 61.09
45, 2004603968, 19.8655, 61.158
46, 2004604118, 19.9016, 63.031
47, 2004603165, 20.7183, 63.938
48, 160385460, 17.2123, 64.351
49, 2004604132, 18.5193, 64.546
50, 160390933, 14.6017, 65.04
51, 2004603039, 19.3303, 65.587
52, 2004604123, 20.6596, 66.956
53, 2004604124, 19.2737, 67.944
54, 2004603966, 20.5284, 67.936
55, 2004603975, 20.5899, 67.965
56, 160390915, 15.2364, 68.377
57, 160385536, 15.2808, 69.889
58, 2004604133, 19.4547, 69.761
59, 2004604117, 20.1139, 70.041
60, 2004603147, 20.6356, 70.91
61, 2004603965, 18.6728, 71.126
62, 160385545, 17.7506, 72.331
63, 2004603974, 20.6013, 71.688
64, 2004604152, 19.6063, 73.078
65, 2004603154, 19.5498, 73.11
66, 160390977, 16.2302, 72.943
67, 2004603979, 18.1215, 73.198
