# index, TIC ID, TMag, separation (arcsec)
0, 148673433, 10.6147, 0.0
1, 900281091, 16.0254, 1.486
2, 900281095, 19.2717, 18.273
3, 900281093, 18.7712, 30.347
4, 900281088, 19.7906, 55.306
5, 900281094, 19.1765, 56.61
6, 900281090, 18.8763, 67.949
7, 148673432, 19.5933, 66.354
8, 900281096, 20.1419, 73.659
9, 900281092, 19.9086, 72.177
10, 900281089, 20.0775, 88.571
11, 148673437, 19.4705, 95.544
12, 148673436, 14.3838, 99.696
13, 900281087, 18.9843, 104.373
14, 148672419, 14.6867, 105.574
15, 148673434, 16.5124, 111.401
16, 148673439, 12.2546, 119.553
17, 148672423, 17.87, 122.012
18, 148673438, 12.9466, 121.134
19, 148673427, 17.1129, 137.709
20, 900280995, 19.5553, 152.038
21, 900281097, 19.5451, 157.155
22, 148672426, 19.8969, 160.618
23, 148672418, 15.4675, 162.284
24, 148673440, 19.674, 161.902
25, 148672412, 14.0433, 166.78
26, 900280996, 20.0205, 168.925
27, 148673441, 18.2873, 169.953
28, 900281101, 20.7509, 171.624
29, 148672431, 19.2591, 176.158
30, 148672417, 19.4806, 179.452
31, 148672414, 19.0325, 181.113
32, 900281130, 19.5102, 179.752
33, 148672432, 17.5382, 182.473
34, 900281098, 18.4718, 182.31
35, 148672413, 15.6755, 193.276
36, 900281051, 19.9027, 207.281
37, 148673435, 18.2078, 211.348
38, 148673425, 20.1046, 214.208
39, 148673444, 17.3703, 214.199
40, 148673445, 18.8291, 221.61
41, 148672429, 17.4949, 224.461
42, 148673446, 15.4695, 230.031
43, 900281102, 19.3973, 231.571
44, 148672434, 15.2988, 233.02
45, 900281131, 20.7444, 233.998
46, 148672433, 19.0478, 236.553
47, 900281040, 20.3576, 238.841
48, 148673431, 15.7528, 243.085
49, 148673448, 17.787, 244.602
50, 148672407, 16.9775, 248.153
51, 900280993, 20.6624, 247.789
52, 148672438, 19.1412, 251.954
53, 148673447, 13.8865, 252.04
54, 900281041, 20.0061, 260.595
55, 148672435, 19.007, 269.711
56, 900281039, 19.7761, 268.377
57, 148672437, 15.6741, 270.683
58, 148672430, 18.104, 276.347
59, 148673423, 18.611, 283.106
60, 900281042, 19.349, 286.838
61, 148673443, 15.8907, 288.528
