# index, TIC ID, TMag, separation (arcsec)
0, 289373041, 12.5509, 0.0
1, 1550457907, 19.1171, 15.565
2, 1550457900, 19.3789, 20.726
3, 1550457902, 20.5675, 26.602
4, 289373038, 17.1424, 28.223
5, 1550457901, 17.9589, 28.805
6, 1550457908, 19.1962, 31.304
7, 1550457896, 18.2136, 34.405
8, 1550457888, 19.6944, 36.603
9, 1550457909, 19.7994, 40.066
10, 1550457897, 20.0615, 40.855
11, 1550457904, 19.4688, 44.837
12, 289373051, 14.6278, 46.378
13, 289373024, 15.3316, 49.548
14, 289373039, 15.5348, 50.245
15, 1550457906, 19.3157, 51.823
16, 1550456944, 19.3504, 56.624
17, 1550457903, 19.5203, 56.508
18, 1550457924, 20.4592, 56.789
19, 1550457898, 20.6133, 57.599
20, 289373054, 15.5134, 57.82
21, 289373056, 14.3806, 62.092
22, 289373031, 17.3172, 62.687
23, 1550457899, 20.7245, 64.088
24, 1550457892, 20.0119, 69.852
25, 289373062, 13.4923, 70.383
26, 289373053, 18.0996, 70.819
27, 1550457893, 20.6003, 71.001
28, 1550457913, 18.5128, 71.379
29, 289373063, 14.2803, 71.552
30, 1550457894, 19.7181, 73.009
31, 1550457890, 19.772, 73.839
32, 1550457910, 18.0435, 74.403
33, 289373060, 18.3347, 74.84
34, 289373057, 15.0359, 74.933
35, 1550457912, 19.3942, 75.209
36, 1550456946, 20.4213, 79.295
37, 1550456948, 20.6537, 79.841
38, 289373049, 15.9025, 80.31
39, 1550457925, 19.5383, 80.302
40, 1550457905, 19.2695, 80.386
41, 1550456945, 20.6096, 80.702
42, 289373014, 18.2487, 82.002
43, 289373046, 17.7355, 82.41
44, 289373058, 18.0964, 83.403
45, 1550457887, 17.7345, 83.579
46, 1550457922, 19.4134, 84.938
47, 289373037, 15.2958, 85.672
48, 289373066, 17.7869, 86.541
49, 1550459711, 19.8355, 88.084
50, 289373023, 17.6325, 88.454
51, 289373025, 16.9237, 88.66
52, 1550457923, 20.5423, 89.354
53, 1550457921, 17.8128, 90.052
54, 1550456947, 19.2429, 90.052
55, 289373061, 16.5538, 93.546
56, 1550457891, 19.5192, 93.844
57, 1550457928, 19.4183, 93.708
58, 1550459707, 19.5577, 95.652
59, 289373067, 17.3176, 97.352
60, 1550457895, 19.5701, 97.342
61, 289373073, 16.6676, 97.564
62, 1550456943, 19.8043, 97.487
63, 289373052, 15.4008, 98.077
64, 1550457889, 19.4363, 101.73
65, 1550458813, 19.8703, 102.528
66, 289373022, 17.0643, 103.208
67, 1550457918, 20.5135, 103.278
68, 1550457917, 18.7669, 103.617
69, 1550459708, 18.9503, 103.854
70, 289373075, 16.7583, 104.601
71, 289373065, 17.9231, 106.69
72, 1550458816, 19.7104, 107.253
73, 289373048, 16.6922, 108.206
74, 1550457911, 17.6243, 108.454
75, 289373072, 16.7405, 109.27
76, 289373011, 15.1613, 109.404
77, 1550456942, 19.5008, 110.124
78, 289373004, 16.5805, 110.358
79, 1550456940, 20.3799, 111.562
