-0.149411814,0.9996127,0.001643865
-0.149024452,0.998957398,0.001641731
-0.148022921,1.000291714,0.001643156
-0.1476356,1.000265271,0.001641459
-0.146634029,0.998894365,0.001642133
-0.146246749,0.997647537,0.001640012
-0.145245136,0.997831492,0.001642186
-0.144857897,1.001171557,0.001643649
-0.143856243,0.998332458,0.001642809
-0.143469046,0.999144625,0.00164018
-0.14246735,0.997890665,0.001641011
-0.142080194,1.001647258,0.001643278
-0.141078458,1.000919258,0.00164255
-0.140691342,1.000130362,0.001639563
-0.139689565,0.997818953,0.001641616
-0.139302491,1.001621925,0.001641843
-0.138300673,0.998053801,0.001640824
-0.13691178,0.999270894,0.001641884
-0.136524788,1.000321546,0.001642263
-0.135522887,0.997422754,0.001639565
-0.135135936,0.999823824,0.001642181
-0.134133994,0.996888301,0.001644706
-0.133747084,1.000174267,0.001641717
-0.132745102,0.99970611,0.00164291
-0.132358233,0.999752184,0.001641153
-0.131356209,0.999683297,0.001641498
-0.130969381,0.998344674,0.001641963
-0.129967316,0.996481558,0.001641018
-0.12958053,1.000423622,0.001642839
-0.128578423,0.998131751,0.001641678
-0.128191678,0.997519111,0.001640288
-0.127189531,1.000603716,0.001641845
-0.126802826,1.002544495,0.001641195
-0.125800638,0.999328599,0.001642634
-0.125413975,0.998170466,0.001640583
-0.124411745,1.001933423,0.001642369
-0.124025123,1.002378259,0.001642673
-0.123022852,0.999144699,0.001641851
-0.122636272,0.997422748,0.001641254
-0.12163396,1.001979624,0.001642189
-0.12124742,1.000942474,0.001642452
-0.120245067,1.00078811,0.001643301
-0.119858568,0.999219137,0.00164353
-0.118856174,0.998991876,0.001642047
-0.118469717,0.998232261,0.001640552
-0.117467282,1.001965379,0.001644691
-0.117080865,0.997328413,0.001639329
-0.116078389,0.997691433,0.001642428
-0.115692014,0.999791064,0.001642193
-0.114689497,1.000368982,0.001641422
-0.114303162,1.001272944,0.001642482
-0.113300604,1.000228977,0.001641657
-0.112914311,0.99864252,0.001639921
-0.111911711,1.000113862,0.0016431
-0.111525459,0.998959103,0.001638745
-0.110522819,0.99906198,0.001646202
-0.110136608,1.002742838,0.001641509
-0.109133926,0.999772395,0.001642603
-0.108747756,0.999982546,0.001641491
-0.107745033,1.000798243,0.001641231
-0.107358905,1.000191305,0.001642026
-0.106356141,1.000570938,0.001642539
-0.105970053,1.001204103,0.001642266
-0.104967248,0.99828912,0.001641691
-0.104581202,0.998724192,0.001640375
-0.103578355,0.997912283,0.001641556
-0.10319235,1.000593238,0.001640617
-0.102189463,0.999173115,0.001642043
-0.101803499,0.997306376,0.001640251
-0.10080057,1.003358785,0.001642356
-0.100414647,0.998480337,0.001639057
-0.099411677,1.001355475,0.001642893
-0.099025796,0.998333868,0.001640308
-0.098022785,1.000931417,0.001642377
-0.097636944,0.999101338,0.00164171
-0.096633892,1.00109154,0.001642657
-0.096248092,0.998841565,0.001640254
-0.095244999,1.000312088,0.001643678
-0.094859241,0.9976818,0.001639428
-0.093856107,0.998851444,0.001641212
