0.000000,0.000000
0.010000,0.000000
0.020000,0.118469
0.030000,0.584827
0.040000,1.051185
0.050000,1.517544
0.060000,1.983902
0.070000,2.450260
0.080000,2.916618
0.090000,3.382976
0.100000,3.849334
0.110000,3.866332
0.120000,3.883865
0.130000,3.901576
0.140000,3.919108
0.150000,3.936106
0.160000,3.952214
0.170000,3.967074
0.180000,3.980335
0.190000,3.991735
0.200000,4.001104
0.210000,4.008275
0.220000,4.013083
0.230000,4.015397
0.240000,4.015941
0.250000,4.016289
0.260000,4.018055
0.270000,4.022850
0.280000,4.032219
0.290000,4.046172
0.300000,4.063180
0.310000,4.081648
0.320000,4.099979
0.330000,4.116606
0.340000,4.130569
0.350000,4.141521
0.360000,4.149140
0.370000,4.153103
0.380000,4.153109
0.390000,4.149321
0.400000,4.142366
0.410000,4.132891
0.420000,4.121542
0.430000,4.108988
0.440000,4.096381
0.450000,4.085356
0.460000,4.077569
0.470000,4.074677
0.480000,4.078275
0.490000,4.088555
0.500000,4.104304
0.510000,4.124249
0.520000,4.147115
0.530000,4.171633
0.540000,4.196575
0.550000,4.220763
0.560000,4.243018
0.570000,4.262164
0.580000,4.277066
0.590000,4.287578
0.600000,4.294546
0.610000,4.298859
0.620000,4.301405
0.630000,4.303048
0.640000,4.304128
0.650000,4.304456
0.660000,4.303822
0.670000,4.302014
0.680000,4.298847
0.690000,4.294701
0.700000,4.290526
0.710000,4.287296
0.720000,4.285986
0.730000,4.287540
0.740000,4.292252
0.750000,4.299762
0.760000,4.309682
0.770000,4.321623
0.780000,4.335184
0.790000,4.349683
0.800000,4.364155
0.810000,4.377623
0.820000,4.389111
0.830000,4.397683
0.840000,4.403355
0.850000,4.407096
0.860000,4.409914
0.870000,4.412818
0.880000,4.416786
0.890000,4.422039
0.900000,4.428046
0.910000,4.434242
0.920000,4.440063
0.930000,4.444958
0.940000,4.448677
0.950000,4.451271
0.960000,4.452807
0.970000,4.453348
0.980000,4.452967
0.990000,4.451861
1.000000,4.450356
1.010000,4.448785
1.020000,4.447480
1.030000,4.446753
1.040000,4.446440
1.050000,4.445907
1.060000,4.444498
1.070000,4.441557
1.080000,4.436468
1.090000,4.429556
1.100000,4.422087
1.110000,4.415363
1.120000,4.410692
1.130000,4.409326
1.140000,4.411316
1.150000,4.415511
1.160000,4.420709
1.170000,4.425706
