0,0
0.171,2.55
0.315,3.792
0.465,4.737
0.616,5.564
0.768,6.288
0.919,6.946
1.071,7.473
1.224,7.867
1.377,8.102
1.529,8.299
1.682,8.344
1.834,8.397
1.987,8.46
2.14,8.431
2.292,8.492
2.445,8.469
2.597,8.488
2.75,8.495
2.903,8.53
3.055,8.5
3.208,8.525
3.361,8.533
3.513,8.52
3.666,8.548
3.819,8.547
3.971,8.534
4.124,8.544
4.277,8.54
4.429,8.546
4.582,8.55
4.735,8.548
4.888,8.543
5.04,8.546
5.193,8.544
5.346,8.536
5.498,8.537
5.651,8.543
5.804,8.553
5.957,8.525
6.109,8.559
6.262,8.557
6.415,8.543
6.568,8.528
6.72,8.545
6.873,8.564
7.026,8.536
7.178,8.539
7.331,8.541
7.484,8.545
7.636,8.543
7.789,8.532
7.942,8.534
8.095,8.535
8.247,8.541
8.4,8.538
8.553,8.54
8.706,8.528
8.858,8.527
9.011,8.526
9.164,8.511
9.316,8.493
9.469,8.488
9.622,8.485
9.774,8.462
