0.000000,0.000000
0.010000,0.000000
0.020000,0.123057
0.030000,0.607476
0.040000,1.091895
0.050000,1.576314
0.060000,2.060732
0.070000,2.545151
0.080000,3.029570
0.090000,3.513989
0.100000,3.998408
0.110000,4.004812
0.120000,4.009607
0.130000,4.013865
0.140000,4.018660
0.150000,4.025064
0.160000,4.034150
0.170000,4.046992
0.180000,4.064602
0.190000,4.086585
0.200000,4.111146
0.210000,4.136425
0.220000,4.160565
0.230000,4.181752
0.240000,4.199211
0.250000,4.213205
0.260000,4.224041
0.270000,4.232027
0.280000,4.237486
0.290000,4.241091
0.300000,4.243859
0.310000,4.246825
0.320000,4.251025
0.330000,4.257452
0.340000,4.266181
0.350000,4.276366
0.360000,4.287121
0.370000,4.297561
0.380000,4.306825
0.390000,4.314635
0.400000,4.321300
0.410000,4.327153
0.420000,4.332524
0.430000,4.337741
0.440000,4.342963
0.450000,4.348186
0.460000,4.353398
0.470000,4.358588
0.480000,4.363742
0.490000,4.368800
0.500000,4.373655
0.510000,4.378198
0.520000,4.382321
0.530000,4.385927
0.540000,4.389220
0.550000,4.392699
0.560000,4.396878
0.570000,4.402271
0.580000,4.409365
0.590000,4.418082
0.600000,4.427770
0.610000,4.437755
0.620000,4.447365
0.630000,4.455941
0.640000,4.463259
0.650000,4.469520
0.660000,4.474946
0.670000,4.479756
0.680000,4.484168
0.690000,4.488307
0.700000,4.492206
0.710000,4.495894
0.720000,4.499400
0.730000,4.502755
0.740000,4.506063
0.750000,4.509501
0.760000,4.513247
0.770000,4.517479
0.780000,4.522372
0.790000,4.527999
0.800000,4.534331
0.810000,4.541337
0.820000,4.548982
0.830000,4.557217
0.840000,4.565587
0.850000,4.573231
0.860000,4.579271
0.870000,4.582830
0.880000,4.583066
0.890000,4.579975
0.900000,4.574391
0.910000,4.567184
0.920000,4.559224
0.930000,4.551372
0.940000,4.544289
0.950000,4.538436
0.960000,4.534263
0.970000,4.532222
0.980000,4.532741
0.990000,4.535704
1.000000,4.540455
1.010000,4.546313
1.020000,4.552597
1.030000,4.558638
1.040000,4.564047
1.050000,4.568714
1.060000,4.572540
1.070000,4.575427
1.080000,4.577290
1.090000,4.578365
1.100000,4.579200
1.110000,4.580360
1.120000,4.582411
1.130000,4.585894
1.140000,4.590831
1.150000,4.596723
1.160000,4.603050
1.170000,4.609290
