0.000000,0.000000
0.010000,0.000000
0.020000,0.138939
0.030000,0.685878
0.040000,1.232817
0.050000,1.779755
0.060000,2.326694
0.070000,2.873633
0.080000,3.420572
0.090000,3.967511
0.100000,4.514449
0.110000,4.560989
0.120000,4.606555
0.130000,4.651797
0.140000,4.697363
0.150000,4.743903
0.160000,4.792064
0.170000,4.842496
0.180000,4.895766
0.190000,4.950543
0.200000,5.003603
0.210000,5.051638
0.220000,5.091340
0.230000,5.119542
0.240000,5.136281
0.250000,5.144799
0.260000,5.148479
0.270000,5.150703
0.280000,5.154758
0.290000,5.161750
0.300000,5.170601
0.310000,5.180139
0.320000,5.189193
0.330000,5.196623
0.340000,5.202032
0.350000,5.205770
0.360000,5.208217
0.370000,5.209753
0.380000,5.210751
0.390000,5.211389
0.400000,5.211651
0.410000,5.211511
0.420000,5.210947
0.430000,5.209937
0.440000,5.208582
0.450000,5.207101
0.460000,5.205715
0.470000,5.204650
0.480000,5.204129
0.490000,5.204421
0.500000,5.205836
0.510000,5.208683
0.520000,5.213276
0.530000,5.219906
0.540000,5.228414
0.550000,5.238191
0.560000,5.248607
0.570000,5.259034
0.580000,5.268861
0.590000,5.277868
0.600000,5.286233
0.610000,5.294150
0.620000,5.301811
0.630000,5.309408
0.640000,5.317095
0.650000,5.324985
0.660000,5.333192
0.670000,5.341828
0.680000,5.350993
0.690000,5.360494
0.700000,5.369842
0.710000,5.378540
0.720000,5.386086
0.730000,5.392000
0.740000,5.396232
0.750000,5.399167
0.760000,5.401205
0.770000,5.402749
0.780000,5.404192
0.790000,5.405756
0.800000,5.407493
0.810000,5.409444
0.820000,5.411652
0.830000,5.414158
0.840000,5.416935
0.850000,5.419894
0.860000,5.422942
0.870000,5.425985
0.880000,5.428936
0.890000,5.431811
0.900000,5.434735
0.910000,5.437833
0.920000,5.441235
0.930000,5.445061
0.940000,5.449297
0.950000,5.453791
0.960000,5.458383
0.970000,5.462917
0.980000,5.467234
0.990000,5.471232
1.000000,5.474854
1.010000,5.478049
1.020000,5.480764
1.030000,5.482953
1.040000,5.484686
1.050000,5.486154
1.060000,5.487552
1.070000,5.489073
1.080000,5.490911
1.090000,5.493184
1.100000,5.495943
1.110000,5.499232
1.120000,5.503096
1.130000,5.507576
1.140000,5.512597
1.150000,5.517973
1.160000,5.523510
1.170000,5.529015
