# index, TIC ID, TMag, separation (arcsec)
0, 19025965, 11.4479, 0.0
1, 760505000, 19.7358, 6.752
2, 19025964, 17.507, 16.949
3, 19025962, 10.9143, 39.597
4, 760504894, 18.8653, 43.245
5, 760505003, 19.2423, 45.464
6, 760505001, 19.837, 44.215
7, 760504895, 19.5042, 47.482
8, 760504890, 19.2743, 52.979
9, 760504893, 18.3354, 60.137
10, 19025974, 16.872, 62.431
11, 760504891, 18.1012, 64.266
12, 760505004, 20.6767, 65.541
13, 760504892, 19.7692, 68.455
14, 19025970, 14.7899, 69.652
15, 19025954, 17.4301, 71.605
16, 760504889, 19.5121, 72.443
17, 760504656, 19.5895, 73.483
18, 19025969, 15.0978, 76.151
19, 760504888, 17.6107, 77.943
20, 760505006, 19.4949, 85.775
21, 19025956, 16.5262, 85.907
22, 19025963, 17.1393, 85.627
23, 760504887, 19.6945, 86.758
24, 760505002, 18.5622, 87.115
25, 760504771, 18.9916, 88.714
26, 760504900, 20.2413, 93.38
27, 19025955, 17.6704, 98.781
28, 760505005, 20.5404, 104.838
29, 760505010, 18.2445, 104.5
30, 19025980, 18.3144, 106.144
31, 760504885, 18.8624, 107.135
32, 760504776, 19.3332, 107.704
33, 19025981, 17.6622, 109.348
34, 760504884, 17.6622, 109.348
35, 760504657, 19.551, 109.505
36, 760504773, 17.9954, 109.835
37, 760504902, 17.6682, 114.264
38, 760504775, 20.8824, 116.094
39, 19025960, 15.296, 121.357
40, 760504901, 19.2728, 127.09
41, 760504772, 19.3934, 125.341
42, 760504774, 19.1897, 126.562
43, 760505011, 20.5711, 129.529
44, 19025973, 17.8433, 131.959
45, 19025977, 13.627, 130.034
46, 760504875, 20.1261, 132.441
47, 760504886, 19.5837, 133.085
48, 760504897, 20.6334, 134.142
49, 760505012, 18.435, 138.382
50, 760505008, 18.7106, 137.727
51, 19025952, 15.8817, 141.894
52, 760504898, 20.6816, 143.499
53, 760504789, 18.0534, 141.939
54, 19025966, 16.6017, 144.836
55, 760505019, 19.159, 145.725
56, 760504896, 19.3675, 146.055
57, 19025941, 17.4851, 146.15
58, 19025968, 17.2498, 148.295
